index,id,name,type,island,confidence,bucket,officialAuditSampled,candidateName,candidateSource,candidateLat,candidateLng,reason
2244,st_croix-estate-saint-georges-ilccli,Saint Georges Ilccli,estate,st_croix,review,review_candidate,false,ST GEORGES,geographic_index,17.720338285889298,-64.83058165781915,contains_clean_slug
2247,st_thomas-estate-saint-jnmes-islands,Saint Jnmes Islands,estate,st_thomas,none,research_clean_name_no_candidate,false,AGNES FANCY,geographic_index,18.34920423771985,-64.93569329206,weak_similarity
2249,st_thomas-bay-saint-john-bay,Saint John Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,JOHN BREWER'S,geographic_index,18.3453824903421,-64.97656230533175,weak_similarity
2251,st_thomas-estate-saint-martin,Saint Martin,estate,st_thomas,none,research_clean_name_no_candidate,false,MARIENDAL,geographic_index,18.3287034601041,-64.87492977521575,weak_similarity
2254,st_thomas-estate-salancolt,Salancolt,estate,st_thomas,none,research_clean_name_no_candidate,false,SALT CAY,geographic_index,18.361460176887647,-65.05306615329525,weak_similarity
2255,st_thomas-point-salba-cay,Salba Cay,point,st_thomas,weak,review_candidate,false,SALT CAY,geographic_index,18.361460176887647,-65.05306615329525,weak_similarity
2258,st_croix-estate-salmon-hxl,Salmon HXl,estate,st_croix,none,research_clean_name_no_candidate,false,Altona Hill,geographic_index,17.74747,-64.69236,weak_similarity
2259,st_john-bay-salomon-bay,Salomon Bay,bay,st_john,none,research_clean_name_no_candidate,false,Salt Pond Bay,geographic_index,18.3065,-64.7075,weak_similarity
2260,st_thomas-gut-salomons-plantation,Salomon's plantation,gut,st_thomas,none,research_clean_name_no_candidate,false,Arons Estate,geographic_index,18.35358,-64.96938,weak_similarity
2264,st_croix-archive_record-salt-river-bay-historic-and-archaeological-records,Salt River Bay Historic and Archaeological Records,archive_record,st_croix,review,review_candidate,false,RIVER,geographic_index,17.742532430006,-64.81851339729515,contains_clean_slug
2269,st_thomas-bay-sand-bay,Sand Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,SABA ISLAND,geographic_index,18.305365213967647,-65.0001933420265,weak_similarity
2272,st_thomas-point-sandy-point-rock,Sandy Point Rock,point,st_thomas,none,research_clean_name_no_candidate,false,COCULUS ROCK,geographic_index,18.31372200975455,-64.8648698763188,weak_similarity
2275,st_thomas-bay-santa-maria-gut,Santa Maria Gut,bay,st_thomas,review,review_candidate,false,Santa Maria Bay,geographic_index,18.359333337383298,-64.98905345449211,contains_clean_slug
2276,st_thomas-estate-santa-maria-hill,Santa Maria Hill,estate,st_thomas,review,review_candidate,false,SANTA MARIA,geographic_index,18.359333337383298,-64.98905345449211,contains_clean_slug
2277,st_thomas-estate-santa-maria-ridge,Santa Maria Ridge,estate,st_thomas,review,review_candidate,false,SANTA MARIA,geographic_index,18.359333337383298,-64.98905345449211,contains_clean_slug
2278,st_thomas-estate-santa-maria-trail,Santa Maria Trail,estate,st_thomas,review,review_candidate,false,SANTA MARIA,geographic_index,18.359333337383298,-64.98905345449211,contains_clean_slug
